Options: Namespace(adapt_features=True, batch_normalisation='basic', batch_size=4, blur_heuristic=True, checkpoint_dir='./checkpoint/blur_heuristic', classifier='versa', clip_length=8, context_shot=5, context_video_type='clean', data_path='../dataset/orbit_benchmark_224', epochs=5, feature_adaptation_method='generate', feature_extractor='efficientnetb0', frame_size=224, from_checkpoint=False, gpu=0, learn_extractor=False, learning_rate=0.0001, log_dir='./logs/blur_heuristic', mode='train_test', model_path=None, no_preload_clips=False, num_lite_samples=4, preload_clips=True, pretrained_extractor_path='features/pretrained/efficientnetb0_imagenet_224.pth', print_by_step=True, subsample_factor=1, target_shot=2, target_video_type='clutter', tasks_per_batch=16, test_context_num_clips=8, test_context_shot_method='max', test_set='test', test_target_num_clips='max', test_target_shot_method='max', test_tasks_per_user=5, test_way_method='max', train_context_num_clips=4, train_context_shot_method='random', train_object_cap=15, train_target_num_clips=4, train_target_shot_method='random', train_task_type='user_centric', train_tasks_per_user=50, train_way_method='random', use_two_gpus=False, validation_on_epoch=5, with_lite=True, with_train_shot_caps=False)

Checkpoint Directory: ./checkpoint/blur_heuristic/2021-11-08-04-11-54

epoch [1/5][1/2200], train loss: 27.4966736, frame_acc: 100.00, time/task: 0m03s
epoch [1/5][285/2200], train loss: 27.2221603, frame_acc: 75.00, time/task: 0m05s
epoch [1/5][286/2200], train loss: 0.0001022, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][287/2200], train loss: 35.2260323, frame_acc: 50.00, time/task: 0m06s
epoch [1/5][288/2200], train loss: 15.5373268, frame_acc: 75.00, time/task: 0m04s
epoch [1/5][289/2200], train loss: 46.6268120, frame_acc: 25.00, time/task: 0m06s
epoch [1/5][290/2200], train loss: 8.2027674, frame_acc: 75.00, time/task: 0m03s
epoch [1/5][291/2200], train loss: 2.8814240, frame_acc: 75.00, time/task: 0m03s
epoch [1/5][292/2200], train loss: 153.1831665, frame_acc: 75.00, time/task: 0m09s
epoch [1/5][293/2200], train loss: 12.2265816, frame_acc: 25.00, time/task: 0m03s
epoch [1/5][294/2200], train loss: 33.5591583, frame_acc: 75.00, time/task: 0m13s
epoch [1/5][295/2200], train loss: 0.0995931, frame_acc: 100.00, time/task: 0m03s
epoch [1/5][296/2200], train loss: 8.8738451, frame_acc: 75.00, time/task: 0m03s
epoch [1/5][297/2200], train loss: 0.0001046, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][298/2200], train loss: 0.0155570, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][299/2200], train loss: 1.9713544, frame_acc: 75.00, time/task: 0m02s
epoch [1/5][300/2200], train loss: 1.2621017, frame_acc: 75.00, time/task: 0m01s
epoch [1/5][301/2200], train loss: 1.3459960, frame_acc: 75.00, time/task: 0m01s
epoch [1/5][302/2200], train loss: 0.0002352, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][303/2200], train loss: 24.5572758, frame_acc: 100.00, time/task: 0m12s
epoch [1/5][304/2200], train loss: 18.4258461, frame_acc: 50.00, time/task: 0m06s
epoch [1/5][305/2200], train loss: 1.1727790, frame_acc: 100.00, time/task: 0m03s
epoch [1/5][306/2200], train loss: 114.2104034, frame_acc: 25.00, time/task: 0m14s
epoch [1/5][307/2200], train loss: 0.0003493, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][308/2200], train loss: 0.9653562, frame_acc: 75.00, time/task: 0m02s
epoch [1/5][309/2200], train loss: 5.5974422, frame_acc: 0.00, time/task: 0m02s
epoch [1/5][310/2200], train loss: 0.0000928, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][311/2200], train loss: 25.2377586, frame_acc: 25.00, time/task: 0m04s
epoch [1/5][312/2200], train loss: 0.0003880, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][313/2200], train loss: 1.7276523, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][314/2200], train loss: 2.8929653, frame_acc: 75.00, time/task: 0m02s
epoch [1/5][315/2200], train loss: 2.8467875, frame_acc: 50.00, time/task: 0m01s
epoch [1/5][316/2200], train loss: 3.4541321, frame_acc: 100.00, time/task: 0m03s
epoch [1/5][317/2200], train loss: 15.6496277, frame_acc: 50.00, time/task: 0m05s
epoch [1/5][318/2200], train loss: 0.0000718, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][319/2200], train loss: 3.9916523, frame_acc: 75.00, time/task: 0m02s
epoch [1/5][320/2200], train loss: 28.4840927, frame_acc: 100.00, time/task: 0m13s
epoch [1/5][321/2200], train loss: 3.6871071, frame_acc: 0.00, time/task: 0m01s
epoch [1/5][322/2200], train loss: 5.5111294, frame_acc: 25.00, time/task: 0m02s
epoch [1/5][323/2200], train loss: 16.7907715, frame_acc: 75.00, time/task: 0m05s
epoch [1/5][324/2200], train loss: 38.4593849, frame_acc: 100.00, time/task: 0m13s
epoch [1/5][325/2200], train loss: 0.2953142, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][326/2200], train loss: 35.5599518, frame_acc: 100.00, time/task: 0m17s
epoch [1/5][327/2200], train loss: 16.3953209, frame_acc: 75.00, time/task: 0m03s
epoch [1/5][328/2200], train loss: 3.0574160, frame_acc: 75.00, time/task: 0m03s
epoch [1/5][329/2200], train loss: 8.0022507, frame_acc: 75.00, time/task: 0m04s
epoch [1/5][330/2200], train loss: 0.0131812, frame_acc: 100.00, time/task: 0m03s
epoch [1/5][331/2200], train loss: 12.9227600, frame_acc: 75.00, time/task: 0m03s
epoch [1/5][332/2200], train loss: 10.6379805, frame_acc: 75.00, time/task: 0m04s
epoch [1/5][333/2200], train loss: 1.9609313, frame_acc: 100.00, time/task: 0m06s
epoch [1/5][334/2200], train loss: 0.0021620, frame_acc: 100.00, time/task: 0m08s
epoch [1/5][335/2200], train loss: 1.1604067, frame_acc: 100.00, time/task: 0m03s
epoch [1/5][336/2200], train loss: 12.1808033, frame_acc: 100.00, time/task: 0m04s
epoch [1/5][337/2200], train loss: 165.3496857, frame_acc: 25.00, time/task: 0m15s
epoch [1/5][338/2200], train loss: 5.1157517, frame_acc: 25.00, time/task: 0m01s
epoch [1/5][339/2200], train loss: 23.9911671, frame_acc: 25.00, time/task: 0m04s
epoch [1/5][340/2200], train loss: 2.2111673, frame_acc: 50.00, time/task: 0m02s
epoch [1/5][341/2200], train loss: 9.4556313, frame_acc: 50.00, time/task: 0m02s
epoch [1/5][342/2200], train loss: 1.3105556, frame_acc: 100.00, time/task: 0m04s
epoch [1/5][343/2200], train loss: 10.9139395, frame_acc: 75.00, time/task: 0m06s
epoch [1/5][344/2200], train loss: 1.0533116, frame_acc: 75.00, time/task: 0m09s
epoch [1/5][345/2200], train loss: 37.6187744, frame_acc: 50.00, time/task: 0m06s
epoch [1/5][346/2200], train loss: 0.8096707, frame_acc: 25.00, time/task: 0m01s
epoch [1/5][347/2200], train loss: 0.0016700, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][348/2200], train loss: 0.3514465, frame_acc: 75.00, time/task: 0m02s
epoch [1/5][349/2200], train loss: 0.0276721, frame_acc: 100.00, time/task: 0m05s
epoch [1/5][350/2200], train loss: 61.0987320, frame_acc: 50.00, time/task: 0m08s
epoch [1/5][351/2200], train loss: 17.3711929, frame_acc: 25.00, time/task: 0m05s
epoch [1/5][352/2200], train loss: 0.8080404, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][353/2200], train loss: 0.1005696, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][354/2200], train loss: 0.4745497, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][355/2200], train loss: 1.7135859, frame_acc: 50.00, time/task: 0m02s
epoch [1/5][356/2200], train loss: 0.3910772, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][357/2200], train loss: 11.0847721, frame_acc: 100.00, time/task: 0m06s
epoch [1/5][358/2200], train loss: 0.0001166, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][359/2200], train loss: 15.0373688, frame_acc: 100.00, time/task: 0m07s
epoch [1/5][360/2200], train loss: 1.5455592, frame_acc: 50.00, time/task: 0m01s
epoch [1/5][361/2200], train loss: 4.9756384, frame_acc: 50.00, time/task: 0m02s
epoch [1/5][362/2200], train loss: 10.4550343, frame_acc: 75.00, time/task: 0m07s
epoch [1/5][363/2200], train loss: 0.0001583, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][364/2200], train loss: 7.5547309, frame_acc: 100.00, time/task: 0m06s
epoch [1/5][365/2200], train loss: 0.0015374, frame_acc: 100.00, time/task: 0m03s
epoch [1/5][366/2200], train loss: 0.0001596, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][367/2200], train loss: 0.0565761, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][368/2200], train loss: 8.0480623, frame_acc: 75.00, time/task: 0m02s
epoch [1/5][369/2200], train loss: 0.0011425, frame_acc: 100.00, time/task: 0m03s
epoch [1/5][370/2200], train loss: 58.9706612, frame_acc: 25.00, time/task: 0m08s
epoch [1/5][371/2200], train loss: 2.3609250, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][372/2200], train loss: 18.0582409, frame_acc: 75.00, time/task: 0m03s
epoch [1/5][373/2200], train loss: 0.4826662, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][374/2200], train loss: 12.6782188, frame_acc: 100.00, time/task: 0m12s
epoch [1/5][375/2200], train loss: 9.1169615, frame_acc: 100.00, time/task: 0m06s
epoch [1/5][376/2200], train loss: 1.3312685, frame_acc: 75.00, time/task: 0m01s
epoch [1/5][377/2200], train loss: 11.3345680, frame_acc: 25.00, time/task: 0m03s
epoch [1/5][378/2200], train loss: 0.2458727, frame_acc: 75.00, time/task: 0m03s
epoch [1/5][379/2200], train loss: 9.8047781, frame_acc: 75.00, time/task: 0m02s
epoch [1/5][380/2200], train loss: 3.5239973, frame_acc: 25.00, time/task: 0m01s
epoch [1/5][381/2200], train loss: 6.5337873, frame_acc: 100.00, time/task: 0m07s
epoch [1/5][382/2200], train loss: 14.7051296, frame_acc: 50.00, time/task: 0m06s
epoch [1/5][383/2200], train loss: 4.7361565, frame_acc: 50.00, time/task: 0m01s
epoch [1/5][384/2200], train loss: 0.1618749, frame_acc: 75.00, time/task: 0m02s
epoch [1/5][385/2200], train loss: 0.0009903, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][386/2200], train loss: 1.7829845, frame_acc: 25.00, time/task: 0m01s
epoch [1/5][387/2200], train loss: 24.9642200, frame_acc: 75.00, time/task: 0m07s
epoch [1/5][388/2200], train loss: 1.6337738, frame_acc: 50.00, time/task: 0m01s
epoch [1/5][389/2200], train loss: 0.0009023, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][390/2200], train loss: 2.7908630, frame_acc: 25.00, time/task: 0m02s
epoch [1/5][391/2200], train loss: 0.0000821, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][392/2200], train loss: 2.2310345, frame_acc: 100.00, time/task: 0m06s
epoch [1/5][393/2200], train loss: 0.0000815, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][394/2200], train loss: 0.0073198, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][395/2200], train loss: 3.7908814, frame_acc: 100.00, time/task: 0m03s
epoch [1/5][396/2200], train loss: 8.2708836, frame_acc: 25.00, time/task: 0m04s
epoch [1/5][397/2200], train loss: 0.1956150, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][398/2200], train loss: 10.4867477, frame_acc: 50.00, time/task: 0m04s
epoch [1/5][399/2200], train loss: 0.5574004, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][400/2200], train loss: 25.0646477, frame_acc: 50.00, time/task: 0m07s
epoch [1/5][401/2200], train loss: 5.3967457, frame_acc: 75.00, time/task: 0m01s
epoch [1/5][402/2200], train loss: 0.0002382, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][403/2200], train loss: 26.9295750, frame_acc: 75.00, time/task: 0m10s
epoch [1/5][404/2200], train loss: 37.7264557, frame_acc: 50.00, time/task: 0m05s
epoch [1/5][405/2200], train loss: 5.3238525, frame_acc: 50.00, time/task: 0m02s
epoch [1/5][406/2200], train loss: 1.2664357, frame_acc: 100.00, time/task: 0m04s
epoch [1/5][407/2200], train loss: 9.9586668, frame_acc: 100.00, time/task: 0m09s
epoch [1/5][408/2200], train loss: 6.6437263, frame_acc: 100.00, time/task: 0m08s
epoch [1/5][409/2200], train loss: 8.0648222, frame_acc: 0.00, time/task: 0m03s
epoch [1/5][410/2200], train loss: 8.3169098, frame_acc: 100.00, time/task: 0m09s
epoch [1/5][411/2200], train loss: 0.0000833, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][412/2200], train loss: 122.6325912, frame_acc: 75.00, time/task: 0m23s
epoch [1/5][413/2200], train loss: 0.0042280, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][414/2200], train loss: 2.4024119, frame_acc: 75.00, time/task: 0m02s
epoch [1/5][415/2200], train loss: 75.4857330, frame_acc: 25.00, time/task: 0m11s
epoch [1/5][416/2200], train loss: 23.5067482, frame_acc: 75.00, time/task: 0m07s
epoch [1/5][417/2200], train loss: 1.5706228, frame_acc: 75.00, time/task: 0m01s
epoch [1/5][418/2200], train loss: 0.0001278, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][419/2200], train loss: 0.0001390, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][420/2200], train loss: 81.6605835, frame_acc: 75.00, time/task: 0m15s
epoch [1/5][421/2200], train loss: 0.0000853, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][422/2200], train loss: 23.0222969, frame_acc: 25.00, time/task: 0m05s
epoch [1/5][423/2200], train loss: 6.6309547, frame_acc: 100.00, time/task: 0m09s
epoch [1/5][424/2200], train loss: 11.9437647, frame_acc: 75.00, time/task: 0m08s
epoch [1/5][425/2200], train loss: 9.3231411, frame_acc: 75.00, time/task: 0m07s
epoch [1/5][426/2200], train loss: 1.5680499, frame_acc: 75.00, time/task: 0m02s
epoch [1/5][427/2200], train loss: 10.2758884, frame_acc: 25.00, time/task: 0m03s
epoch [1/5][428/2200], train loss: 7.2108884, frame_acc: 100.00, time/task: 0m06s
epoch [1/5][429/2200], train loss: 3.7910268, frame_acc: 25.00, time/task: 0m04s
epoch [1/5][430/2200], train loss: 0.9745352, frame_acc: 50.00, time/task: 0m03s
epoch [1/5][431/2200], train loss: 0.2056194, frame_acc: 100.00, time/task: 0m00s
epoch [1/5][432/2200], train loss: 0.7476333, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][433/2200], train loss: 0.0001838, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][434/2200], train loss: 0.0001740, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][435/2200], train loss: 0.0271550, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][436/2200], train loss: 0.0002175, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][437/2200], train loss: 0.4467176, frame_acc: 75.00, time/task: 0m01s
epoch [1/5][438/2200], train loss: 32.7022324, frame_acc: 25.00, time/task: 0m08s
epoch [1/5][439/2200], train loss: 12.1288557, frame_acc: 75.00, time/task: 0m03s
epoch [1/5][440/2200], train loss: 5.9854035, frame_acc: 25.00, time/task: 0m01s
epoch [1/5][441/2200], train loss: 6.0455289, frame_acc: 50.00, time/task: 0m02s
epoch [1/5][442/2200], train loss: 31.6035976, frame_acc: 0.00, time/task: 0m05s
epoch [1/5][443/2200], train loss: 0.7681681, frame_acc: 75.00, time/task: 0m02s
epoch [1/5][444/2200], train loss: 0.7031073, frame_acc: 75.00, time/task: 0m01s
epoch [1/5][445/2200], train loss: 7.1260476, frame_acc: 75.00, time/task: 0m05s
epoch [1/5][446/2200], train loss: 0.0000931, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][447/2200], train loss: 10.5456963, frame_acc: 25.00, time/task: 0m04s
epoch [1/5][448/2200], train loss: 0.0147148, frame_acc: 100.00, time/task: 0m00s
epoch [1/5][449/2200], train loss: 30.6721764, frame_acc: 75.00, time/task: 0m19s
epoch [1/5][450/2200], train loss: 0.0002667, frame_acc: 100.00, time/task: 0m03s
epoch [1/5][451/2200], train loss: 0.6544259, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][452/2200], train loss: 24.2499104, frame_acc: 100.00, time/task: 0m15s
epoch [1/5][453/2200], train loss: 0.0001332, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][454/2200], train loss: 1.4446113, frame_acc: 100.00, time/task: 0m06s
epoch [1/5][455/2200], train loss: 8.0566273, frame_acc: 50.00, time/task: 0m03s
epoch [1/5][456/2200], train loss: 26.1115246, frame_acc: 100.00, time/task: 0m11s
epoch [1/5][457/2200], train loss: 2.1216581, frame_acc: 75.00, time/task: 0m02s
epoch [1/5][458/2200], train loss: 0.1189850, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][459/2200], train loss: 5.5586796, frame_acc: 75.00, time/task: 0m03s
epoch [1/5][460/2200], train loss: 0.1871948, frame_acc: 100.00, time/task: 0m03s
epoch [1/5][461/2200], train loss: 2.3027928, frame_acc: 75.00, time/task: 0m02s
epoch [1/5][462/2200], train loss: 0.0002895, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][463/2200], train loss: 0.6919209, frame_acc: 75.00, time/task: 0m01s
epoch [1/5][464/2200], train loss: 0.0000888, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][465/2200], train loss: 4.7115102, frame_acc: 100.00, time/task: 0m03s
epoch [1/5][466/2200], train loss: 1.0263273, frame_acc: 75.00, time/task: 0m02s
epoch [1/5][467/2200], train loss: 21.0866909, frame_acc: 25.00, time/task: 0m03s
epoch [1/5][468/2200], train loss: 11.4259357, frame_acc: 25.00, time/task: 0m03s
epoch [1/5][469/2200], train loss: 0.0001358, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][470/2200], train loss: 1.8866961, frame_acc: 75.00, time/task: 0m01s
epoch [1/5][471/2200], train loss: 0.0000906, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][472/2200], train loss: 9.5157738, frame_acc: 75.00, time/task: 0m06s
epoch [1/5][473/2200], train loss: 7.4630570, frame_acc: 50.00, time/task: 0m02s
epoch [1/5][474/2200], train loss: 35.6815987, frame_acc: 100.00, time/task: 0m10s
epoch [1/5][475/2200], train loss: 0.0005687, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][476/2200], train loss: 0.0001811, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][477/2200], train loss: 1.1208522, frame_acc: 100.00, time/task: 0m04s
epoch [1/5][478/2200], train loss: 0.0002719, frame_acc: 100.00, time/task: 0m03s
epoch [1/5][479/2200], train loss: 5.4770403, frame_acc: 25.00, time/task: 0m01s
epoch [1/5][480/2200], train loss: 3.6765625, frame_acc: 25.00, time/task: 0m02s
epoch [1/5][481/2200], train loss: 5.3016586, frame_acc: 75.00, time/task: 0m04s
epoch [1/5][482/2200], train loss: 4.1607323, frame_acc: 75.00, time/task: 0m04s
epoch [1/5][483/2200], train loss: 0.1793438, frame_acc: 75.00, time/task: 0m03s
epoch [1/5][484/2200], train loss: 25.1873493, frame_acc: 75.00, time/task: 0m05s
epoch [1/5][485/2200], train loss: 8.5451660, frame_acc: 100.00, time/task: 0m04s
epoch [1/5][486/2200], train loss: 0.4553663, frame_acc: 75.00, time/task: 0m01s
epoch [1/5][487/2200], train loss: 12.7380371, frame_acc: 75.00, time/task: 0m04s
epoch [1/5][488/2200], train loss: 2.2070727, frame_acc: 100.00, time/task: 0m05s
epoch [1/5][489/2200], train loss: 0.0001385, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][490/2200], train loss: 3.4693391, frame_acc: 100.00, time/task: 0m04s
epoch [1/5][491/2200], train loss: 0.6015893, frame_acc: 25.00, time/task: 0m01s
epoch [1/5][492/2200], train loss: 3.1401398, frame_acc: 100.00, time/task: 0m04s
epoch [1/5][493/2200], train loss: 4.4660792, frame_acc: 75.00, time/task: 0m02s
epoch [1/5][494/2200], train loss: 1.5227007, frame_acc: 100.00, time/task: 0m08s
epoch [1/5][495/2200], train loss: 2.6129580, frame_acc: 100.00, time/task: 0m04s
epoch [1/5][496/2200], train loss: 0.2230342, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][497/2200], train loss: 4.3504510, frame_acc: 100.00, time/task: 0m12s
epoch [1/5][498/2200], train loss: 0.0000940, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][499/2200], train loss: 1.0784290, frame_acc: 25.00, time/task: 0m01s
epoch [1/5][500/2200], train loss: 1.7717071, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][501/2200], train loss: 0.0000945, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][502/2200], train loss: 9.2595768, frame_acc: 75.00, time/task: 0m10s
epoch [1/5][503/2200], train loss: 25.0816002, frame_acc: 50.00, time/task: 0m08s
epoch [1/5][504/2200], train loss: 21.8123112, frame_acc: 50.00, time/task: 0m12s
epoch [1/5][505/2200], train loss: 0.5414896, frame_acc: 75.00, time/task: 0m01s
epoch [1/5][506/2200], train loss: 15.8394241, frame_acc: 75.00, time/task: 0m02s
epoch [1/5][507/2200], train loss: 3.4168096, frame_acc: 50.00, time/task: 0m02s
epoch [1/5][508/2200], train loss: 35.9266319, frame_acc: 75.00, time/task: 0m31s
epoch [1/5][509/2200], train loss: 0.1347576, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][510/2200], train loss: 0.0001431, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][511/2200], train loss: 10.2206345, frame_acc: 25.00, time/task: 0m03s
epoch [1/5][512/2200], train loss: 0.0001881, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][513/2200], train loss: 111.2673264, frame_acc: 25.00, time/task: 0m21s
epoch [1/5][514/2200], train loss: 3.6426172, frame_acc: 0.00, time/task: 0m01s
epoch [1/5][515/2200], train loss: 40.5833473, frame_acc: 25.00, time/task: 0m08s
epoch [1/5][516/2200], train loss: 0.0029802, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][517/2200], train loss: 0.8833880, frame_acc: 50.00, time/task: 0m01s
epoch [1/5][518/2200], train loss: 4.6915140, frame_acc: 75.00, time/task: 0m05s
epoch [1/5][519/2200], train loss: 12.1452274, frame_acc: 50.00, time/task: 0m05s
epoch [1/5][520/2200], train loss: 3.3003697, frame_acc: 50.00, time/task: 0m02s
epoch [1/5][521/2200], train loss: 0.0005812, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][522/2200], train loss: 0.3614716, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][523/2200], train loss: 0.0000958, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][524/2200], train loss: 0.0012163, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][525/2200], train loss: 12.7571468, frame_acc: 50.00, time/task: 0m02s
epoch [1/5][526/2200], train loss: 0.0001442, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][527/2200], train loss: 11.5050678, frame_acc: 75.00, time/task: 0m06s
epoch [1/5][528/2200], train loss: 2.0205269, frame_acc: 50.00, time/task: 0m02s
epoch [1/5][529/2200], train loss: 0.1901489, frame_acc: 100.00, time/task: 0m13s
epoch [1/5][530/2200], train loss: 56.0438881, frame_acc: 50.00, time/task: 0m11s
epoch [1/5][531/2200], train loss: 0.0002900, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][532/2200], train loss: 9.5267963, frame_acc: 75.00, time/task: 0m06s
epoch [1/5][533/2200], train loss: 0.0001398, frame_acc: 100.00, time/task: 0m00s
epoch [1/5][534/2200], train loss: 0.0011710, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][535/2200], train loss: 30.7152634, frame_acc: 0.00, time/task: 0m04s
epoch [1/5][536/2200], train loss: 1.3952149, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][537/2200], train loss: 1.3631797, frame_acc: 100.00, time/task: 0m03s
epoch [1/5][538/2200], train loss: 1.9406005, frame_acc: 75.00, time/task: 0m01s
epoch [1/5][539/2200], train loss: 0.0442311, frame_acc: 100.00, time/task: 0m03s
epoch [1/5][540/2200], train loss: 0.0093844, frame_acc: 100.00, time/task: 0m04s
epoch [1/5][541/2200], train loss: 0.6002326, frame_acc: 100.00, time/task: 0m03s
epoch [1/5][542/2200], train loss: 0.3275076, frame_acc: 50.00, time/task: 0m01s
epoch [1/5][543/2200], train loss: 2.5214689, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][544/2200], train loss: 0.0275622, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][545/2200], train loss: 10.7408838, frame_acc: 75.00, time/task: 0m06s
epoch [1/5][546/2200], train loss: 6.8040800, frame_acc: 100.00, time/task: 0m08s
epoch [1/5][547/2200], train loss: 0.0005270, frame_acc: 100.00, time/task: 0m03s
epoch [1/5][548/2200], train loss: 0.0003109, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][549/2200], train loss: 15.3430700, frame_acc: 50.00, time/task: 0m04s
epoch [1/5][550/2200], train loss: 0.0001488, frame_acc: 100.00, time/task: 0m01s
epoch [1/5][551/2200], train loss: 0.0003025, frame_acc: 100.00, time/task: 0m02s
epoch [1/5][552/2200], train loss: 13.5920916, frame_acc: 100.00, time/task: 0m05s
